category,subcategory,title,url
Paleoclimate,Geothermal,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Geothermal#
Paleoclimate,Natural Resources,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Natural+Resources#
Paleoclimate,Natural Resources,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1497877265&userType=user&parameter1=Natural+Resources
Paleoclimate,Natural Resources,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1531547455&userType=user&parameter1=Natural+Resources
Paleoclimate,Natural Resources,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1790966753&userType=user&parameter1=Natural+Resources
Paleoclimate,Natural Resources,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-621412777&userType=user&parameter1=Natural+Resources
Paleoclimate,Natural Resources,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-762736715&userType=user&parameter1=Natural+Resources
Paleoclimate,Rocks/Minerals,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Rocks%2FMinerals#
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1031906638&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1442751669&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1961563578&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2066276754&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-37144684&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF492976147&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF569387463&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-59300802&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF646976836&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF842689635&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Rocks/Minerals,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-923833382&userType=user&parameter1=Rocks%2FMinerals
Paleoclimate,Seismology,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Seismology#
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1003780455&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1159141829&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1160502714&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1411393709&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1525972863&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1843414908&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1866508556&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1877057559&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1929412074&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1993480788&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-209217305&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2113094850&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF303863086&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-528214127&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-550904713&userType=user&parameter1=Seismology
Paleoclimate,Seismology,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF686030524&userType=user&parameter1=Seismology
Paleoclimate,Tectonics,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Tectonics#
Paleoclimate,Volcanoes,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Volcanoes#
Paleoclimate,Geo-Chemistry,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Geo-Chemistry#
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1058364706&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1578714119&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1607503720&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1876834167&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1961819105&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2136407323&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-34300354&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-355811559&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF487941852&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-508084368&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Geo-Chemistry,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-631953746&userType=user&parameter1=Geo-Chemistry
Paleoclimate,Paleo,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Paleoclimate&parameter1=Paleo#
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1135352482&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1169800536&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1170029081&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1195351111&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF129113121&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1405935557&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1413772582&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1591214245&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1769749121&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1847567609&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1964829506&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-278393290&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-409133726&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-42467389&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-449662602&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-543919553&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF739880279&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-789479398&userType=user&parameter1=Paleo
Paleoclimate,Paleo,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF831018449&userType=user&parameter1=Paleo
Human Dimensions,Attitudes/Preferences/Behavior,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Attitudes%2FPreferences%2FBehavior#
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1023090359&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1171560317&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1669171009&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1712434083&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1817001137&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2026457867&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF215704397&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF482418389&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Attitudes/Preferences/Behavior,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF527427237&userType=user&parameter1=Attitudes%2FPreferences%2FBehavior
Human Dimensions,Boundaries,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Boundaries#
Human Dimensions,Boundaries,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1908196712&userType=user&parameter1=Boundaries
Human Dimensions,Boundaries,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2073870410&userType=user&parameter1=Boundaries
Human Dimensions,Cryosphere,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Cryosphere#
Human Dimensions,Economic Resources,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Economic+Resources#
Human Dimensions,Environmental Impacts,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Environmental+Impacts#
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1196657547&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1207778607&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1277091500&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1533626704&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2031287060&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2053344024&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2102381650&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2144969667&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF285420285&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-302890258&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF411227777&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-598326519&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-697633614&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF720291960&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Environmental Impacts,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-961779749&userType=user&parameter1=Environmental+Impacts
Human Dimensions,Habitat Conversion/Fragmentation,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Habitat+Conversion%2FFragmentation#
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1112430344&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1453212000&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1741867143&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1783352894&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2109985556&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2134817438&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF664112164&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF670394226&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF683241406&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF729280442&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Habitat Conversion/Fragmentation,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF963861818&userType=user&parameter1=Habitat+Conversion%2FFragmentation
Human Dimensions,Human Health,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Human+Health#
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1183804134&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1185640947&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1200374557&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1258240614&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1346606937&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1382035228&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1610014204&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1692262135&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1784225991&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2062297180&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-2109770840&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2127039461&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF2131863670&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF501476836&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-516686806&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-664055518&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-704383166&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF767426623&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-810481460&userType=user&parameter1=Human+Health
Human Dimensions,Human Health,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-895390079&userType=user&parameter1=Human+Health
Human Dimensions,Infrastructure,Search For Datasets »,https://npdc.ncpor.res.in/npdc/search_mf_title_all.action?search=title&expedition_type=all&parameter=Human+Dimensions&parameter1=Infrastructure#
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF100584613&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1040743754&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-131432924&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1357534352&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1405320405&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1425233504&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1440019828&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1481661912&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1589550368&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF-1600373642&userType=user&parameter1=Infrastructure
Human Dimensions,Infrastructure,View metadata,https://npdc.ncpor.res.in/npdc/search_mf_data.action?search=title&expedition_type=Antarctic&parameter=MF1751140157&userType=user&parameter1=Infrastructure
